event_id,matched_to_event_id,market,index_name,event_ticker,security_name,event_phase,event_type,inclusion,treatment_group,batch_id,announce_date,effective_date,event_date,sector,car_p0_p5,car_p0_p20,car_p0_p60,car_p0_p120,pre_event_return,log_mkt_cap,turnover_change,volume_change,volatility_change
CN-csi300-000656-20211126-20211210-del-01,,CN,CSI300,000656,金科股份,effective,deletion,0,1,csi300-2021-11,2021-11-26,2021-12-10,2021-12-10,房地产业,-0.020625999999999797,0.138798,0.15138299999999935,-0.23348500000000014,0.010919925878991377,23.926666127543168,-0.0018013666666666876,-0.11884912361050581,0.00045423537075341136
CN-csi300-000708-20200601-20200615-add-01,,CN,CSI300,000708,中信特钢,announce,addition,1,1,csi300-2020-06,2020-06-01,2020-06-15,2020-06-01,黑色金属冶炼和压延加工业,-0.054669999999999996,-0.013808999999999997,-0.07492499999999937,0.07086800000000038,-0.03122740954119163,25.106518797899753,-0.0008304000000000132,-0.12986641427939993,-0.014988285401704212
CN-csi300-000708-20200601-20200615-add-01,,CN,CSI300,000708,中信特钢,effective,addition,1,1,csi300-2020-06,2020-06-01,2020-06-15,2020-06-15,黑色金属冶炼和压延加工业,0.09668199999999999,0.04095500000000022,-0.005918999999999577,0.08542100000000032,-0.014567359500245347,25.072552059294082,0.008337633333333358,0.7656856217578536,0.019157302488230644
CN-csi300-000723-20231124-20231208-del-01,,CN,CSI300,000723,美锦能源,announce,deletion,0,1,csi300-2023-11,2023-11-24,2023-12-08,2023-11-24,石油、煤炭及其他燃料加工业,0.0172310000000001,-0.0208629999999998,-0.13637899999999972,-0.2309979999999997,0.06874989882803373,24.171770936115774,0.00193660000000002,0.29082900708365855,0.0062416943723956906
CN-csi300-000723-20231124-20231208-del-01,,CN,CSI300,000723,美锦能源,effective,deletion,0,1,csi300-2023-11,2023-11-24,2023-12-08,2023-12-08,石油、煤炭及其他燃料加工业,0.017789999999999896,-0.05792899999999999,-0.057438999999999484,-0.2816059999999996,-0.016815800737037367,24.138201350406984,0.0008572000000000041,0.11323898001503707,-0.008998710413191374
CN-csi300-000728-20211126-20211210-del-01,,CN,CSI300,000728,国元证券,announce,deletion,0,1,csi300-2021-11,2021-11-26,2021-12-10,2021-11-26,资本市场服务,-0.0022199999999999998,-0.0037329999999998016,0.001223000000000106,-0.039708000000000326,0.042847453564433646,24.218151571143565,8.503333333333401e-05,0.020305386966008143,0.0007107097941258141
CN-csi300-000728-20211126-20211210-del-01,,CN,CSI300,000728,国元证券,effective,deletion,0,1,csi300-2021-11,2021-11-26,2021-12-10,2021-12-10,资本市场服务,0.008574000000000099,0.03979800000000012,0.07888299999999972,0.06131499999999966,0.018876771902414546,24.24171287047073,0.0006288666666666651,0.07425165463305206,0.00011241056564256172
CN-csi300-000733-20241129-20241213-del-01,,CN,CSI300,000733,振华科技,announce,deletion,0,1,csi300-2024-11,2024-11-29,2024-12-13,2024-11-29,计算机、通信和其他电子设备制造业,-0.027842,-0.0633150000000001,0.017897999999999702,0.05500099999999919,-0.043744147192613325,23.947611689497542,-0.006613800000000003,-0.3845192119158707,-0.02171141135371535
CN-csi300-000733-20241129-20241213-del-01,,CN,CSI300,000733,振华科技,effective,deletion,0,1,csi300-2024-11,2024-11-29,2024-12-13,2024-12-13,计算机、通信和其他电子设备制造业,-0.030697000000000006,-0.10557300000000028,0.18627999999999945,0.06711499999999927,-0.05462693686596376,23.96574435453122,0.004234000000000002,0.22818580234560315,0.0025664228256792807
CN-csi300-000783-20220527-20220610-del-01,,CN,CSI300,000783,长江证券,announce,deletion,0,1,csi300-2022-05,2022-05-27,2022-06-10,2022-05-27,资本市场服务,-0.0247439999999999,-0.052375999999999596,-0.007339999999999399,0.09777900000000082,-0.013937727392758892,24.161555380149764,0.00042980000000002053,0.1375661540079811,-0.008357631374324433
CN-csi300-000783-20220527-20220610-del-01,,CN,CSI300,000783,长江证券,effective,deletion,0,1,csi300-2022-05,2022-05-27,2022-06-10,2022-06-10,资本市场服务,0.0162420000000002,-0.039464999999999695,0.06938100000000051,0.09364500000000071,0.05518009346501884,24.19130385553049,0.007398899999999969,0.8819549996419269,0.023001188658871918
CN-csi300-000792-20220527-20220610-add-01,,CN,CSI300,000792,盐湖股份,announce,addition,1,1,csi300-2022-05,2022-05-27,2022-06-10,2022-05-27,化学原料和化学制品制造业,-0.033344,-0.16057599999999977,-0.12843999999999978,-0.16042099999999973,0.19212247297704943,25.873942240841178,-0.0012968000000000146,-0.07074020162774985,-0.011663006148092295
CN-csi300-000792-20220527-20220610-add-01,,CN,CSI300,000792,盐湖股份,effective,addition,1,1,csi300-2022-05,2022-05-27,2022-06-10,2022-06-10,化学原料和化学制品制造业,-0.0864579999999998,-0.016264999999999797,-0.13021899999999972,-0.1686549999999998,0.11665391557216553,25.883031787829594,0.0024277333333333,0.11023245411926652,-0.014928871135357093
CN-csi300-000800-20251128-20251212-del-01,,CN,CSI300,000800,一汽解放,announce,deletion,0,1,csi300-2025-11,2025-11-28,2025-12-12,2025-11-28,汽车制造业,0.0033770000000000015,-0.0689989999999998,-0.08203600000000001,-0.08203600000000001,-0.00562482561880473,24.269862311166385,-1.9900000000000213e-05,-0.0054158342105168344,0.005670515882174413
CN-csi300-000800-20251128-20251212-del-01,,CN,CSI300,000800,一汽解放,effective,deletion,0,1,csi300-2025-11,2025-11-28,2025-12-12,2025-12-12,汽车制造业,-0.031206999999999905,-0.053519000000000004,-0.05731,-0.05731,-0.06210553114769346,24.252694507544145,0.001628999999999983,0.37902068700282854,-0.0017916919064115272
CN-csi300-000807-20240531-20240614-add-01,,CN,CSI300,000807,云铝股份,announce,addition,1,1,csi300-2024-05,2024-05-31,2024-06-14,2024-05-31,有色金属冶炼和压延加工业,0.031666,0.0007749999999998973,-0.11354100000000028,-0.09805300000000032,0.014000981254627565,24.64579623370409,0.0014515666666666868,0.10330711355149091,-0.002833881207563081
CN-csi300-000807-20240531-20240614-add-01,,CN,CSI300,000807,云铝股份,effective,addition,1,1,csi300-2024-05,2024-05-31,2024-06-14,2024-06-14,有色金属冶炼和压延加工业,-0.064964,-0.009989000000000307,-0.12606500000000048,-0.12097100000000051,0.025629379637237104,24.659429710040225,0.002244066666666683,0.1625274115339117,-0.004972528264929735
CN-csi300-000860-20200601-20200615-add-01,,CN,CSI300,000860,顺鑫农业,announce,addition,1,1,csi300-2020-06,2020-06-01,2020-06-15,2020-06-01,酒、饮料和精制茶制造业,0.010329999999999898,-0.0177089999999998,0.0326750000000004,-0.051231999999999236,-0.012563431415684057,24.42823591476534,0.0033469333333333157,0.18023905260755058,0.011342327426598313
CN-csi300-000860-20200601-20200615-add-01,,CN,CSI300,000860,顺鑫农业,effective,addition,1,1,csi300-2020-06,2020-06-01,2020-06-15,2020-06-15,酒、饮料和精制茶制造业,-0.0268179999999998,0.11585500000000021,0.07388100000000045,-0.01997899999999935,0.05981454712141132,24.431697071333318,-0.00015973333333331625,-0.010836397174703194,-0.00030126879044157714
CN-csi300-000860-20211126-20211210-del-02,,CN,CSI300,000860,顺鑫农业,announce,deletion,0,1,csi300-2021-11,2021-11-26,2021-12-10,2021-11-26,酒、饮料和精制茶制造业,0.15388000000000002,0.12256700000000031,-0.12727699999999992,-0.1562080000000004,0.06346910863542177,23.949434574838865,0.014053566666666635,0.5645866382891356,0.04008285674152937
CN-csi300-000860-20211126-20211210-del-02,,CN,CSI300,000860,顺鑫农业,effective,deletion,0,1,csi300-2021-11,2021-11-26,2021-12-10,2021-12-10,酒、饮料和精制茶制造业,-0.0366259999999999,-0.011201999999999903,-0.29341700000000026,-0.2616850000000003,0.169724998206213,24.10841263309991,-0.047880333333333365,-0.8045377660587398,-0.032455660704631274
CN-csi300-000877-20220527-20220610-add-01,,CN,CSI300,000877,天山股份,announce,addition,1,1,csi300-2022-05,2022-05-27,2022-06-10,2022-05-27,非金属矿物制品业,-0.032744000000000106,-0.07547600000000008,-0.12784000000000018,-0.2134210000000004,0.030192620376823465,25.37970489532884,0.0006499333333333177,0.05072531870031227,-0.011048854907266077
CN-csi300-000877-20220527-20220610-add-01,,CN,CSI300,000877,天山股份,effective,addition,1,1,csi300-2022-05,2022-05-27,2022-06-10,2022-06-10,非金属矿物制品业,-0.030458,-0.039565,-0.17581900000000011,-0.1717550000000001,0.009860017472118399,25.368115361633777,0.0032639333333333367,0.18392387018402445,0.005221450332501659
CN-csi300-000877-20240531-20240614-del-02,,CN,CSI300,000877,天山股份,announce,deletion,0,1,csi300-2024-05,2024-05-31,2024-06-14,2024-05-31,非金属矿物制品业,-0.05833400000000011,-0.04672500000000012,-0.06204100000000005,0.014646999999999733,-0.12084929846936199,24.680779737498362,0.0026835666666666863,0.44151469602849325,0.005872379970952142
CN-csi300-000877-20240531-20240614-del-02,,CN,CSI300,000877,天山股份,effective,deletion,0,1,csi300-2024-05,2024-05-31,2024-06-14,2024-06-14,非金属矿物制品业,0.037236000000000095,0.06801100000000002,-0.09666500000000011,0.13242899999999957,-0.15247955550474324,24.54630182326315,0.003296366666666632,0.29225729015462676,0.013963218790405917
CN-csi300-000898-20200601-20200615-del-01,,CN,CSI300,000898,鞍钢股份,announce,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2020-06-01,黑色金属冶炼和压延加工业,-0.00817,-0.05610899999999991,-0.08252499999999943,0.02346800000000107,-0.04765361590687556,23.86469525224708,1.1400000000039417e-05,0.004753127700180215,-0.006334533394422664
CN-csi300-000898-20200601-20200615-del-01,,CN,CSI300,000898,鞍钢股份,effective,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2020-06-15,黑色金属冶炼和压延加工业,0.008282000000000088,-0.041644999999999724,0.004181000000000282,0.06692100000000091,-0.030275692709947233,23.88481665548714,0.0014001333333333332,0.30662306326695443,0.017043476047253106
CN-csi300-000975-20241129-20241213-add-01,,CN,CSI300,000975,山金国际,announce,addition,1,1,csi300-2024-11,2024-11-29,2024-12-13,2024-11-29,有色金属矿采选业,0.019758000000000005,-0.068215,0.03679799999999981,0.2830009999999992,-0.10923152888107779,24.522113291412293,-0.0014112666666666633,-0.1660704959087127,-0.006091405700965844
CN-csi300-000975-20241129-20241213-add-01,,CN,CSI300,000975,山金国际,effective,addition,1,1,csi300-2024-11,2024-11-29,2024-12-13,2024-12-13,有色金属矿采选业,-0.0762969999999999,0.064827,0.07837999999999981,0.2492149999999996,0.041228329962289756,24.594086791037693,0.005355499999999985,0.41405437360800335,-0.000844526383142195
CN-csi300-000977-20200601-20200615-add-01,,CN,CSI300,000977,浪潮信息,announce,addition,1,1,csi300-2020-06,2020-06-01,2020-06-15,2020-06-01,计算机、通信和其他电子设备制造业,-0.04247000000000001,-0.11750899999999982,-0.25752499999999934,-0.522731999999999,0.0025003186480492268,24.740122945553644,0.012490333333333319,0.5161015326222333,0.005164951341458158
CN-csi300-000977-20200601-20200615-add-01,,CN,CSI300,000977,浪潮信息,effective,addition,1,1,csi300-2020-06,2020-06-01,2020-06-15,2020-06-15,计算机、通信和其他电子设备制造业,0.017282000000000103,-0.09574499999999968,-0.36561899999999947,-0.5199789999999994,-0.07018317945028663,24.763719834213035,-0.0006454000000000147,-0.026729520878625124,0.016833419419985507
CN-csi300-000999-20231124-20231208-add-01,,CN,CSI300,000999,华润三九,announce,addition,1,1,csi300-2023-11,2023-11-24,2023-12-08,2023-11-24,医药制造业,0.045730999999999994,0.09293699999999999,0.153621,0.2750019999999997,0.1157583911509319,24.58237212906056,0.0009464666666666715,0.1024323062547694,-0.0004519261314254938
CN-csi300-000999-20231124-20231208-add-01,,CN,CSI300,000999,华润三九,effective,addition,1,1,csi300-2023-11,2023-11-24,2023-12-08,2023-12-08,医药制造业,-0.0069099999999999995,0.06507100000000021,0.06776100000000032,0.24469399999999966,0.12787243216904898,24.596853143385015,-0.0017552333333333663,-0.18777334640536125,0.00010219243395780467
CN-csi300-001289-20220527-20220610-add-01,,CN,CSI300,001289,龙源电力,announce,addition,1,1,csi300-2022-05,2022-05-27,2022-06-10,2022-05-27,电力、热力生产和供应业,-0.046544,-0.16607599999999978,0.015159999999999976,-0.025721000000000348,0.06437154580668891,25.98484220771357,-0.00025890000000000635,-0.00614829580588605,-0.011836140732632203
CN-csi300-001289-20220527-20220610-add-01,,CN,CSI300,001289,龙源电力,effective,addition,1,1,csi300-2022-05,2022-05-27,2022-06-10,2022-06-10,电力、热力生产和供应业,-0.0527579999999998,-0.041864999999999784,0.016781000000000136,-0.00685500000000016,-0.0007221591340563771,25.93674745386489,0.008860566666666687,0.20331804606575687,-0.008801313301404212
CN-csi300-001289-20251128-20251212-del-02,,CN,CSI300,001289,龙源电力,announce,deletion,0,1,csi300-2025-11,2025-11-28,2025-12-12,2025-11-28,电力、热力生产和供应业,-0.0363229999999999,-0.0801989999999996,-0.07563599999999969,-0.07563599999999969,-0.07125261986586906,25.62303398236889,-0.0001565333333333499,-0.17202990795693118,-0.010465155470771575
CN-csi300-001289-20251128-20251212-del-02,,CN,CSI300,001289,龙源电力,effective,deletion,0,1,csi300-2025-11,2025-11-28,2025-12-12,2025-12-12,电力、热力生产和供应业,-0.022806999999999803,-0.02661899999999981,-0.029009999999999807,-0.029009999999999807,-0.11489894278979818,25.584311277194388,0.0002537333333333735,0.28144956990247927,-0.0035257778790882648
CN-csi300-001391-20250530-20250613-add-01,,CN,CSI300,001391,国货航,announce,addition,1,1,csi300-2025-05,2025-05-30,2025-06-13,2025-05-30,航空运输业,-0.0039890000000001,-0.0661049999999999,-0.1532219999999998,-0.2537969999999994,0.020375232311882874,25.17845710992809,0.004429099999999998,0.09994563880744423,-0.0015296069558134954
CN-csi300-001391-20250530-20250613-add-01,,CN,CSI300,001391,国货航,effective,addition,1,1,csi300-2025-05,2025-05-30,2025-06-13,2025-06-13,航空运输业,-0.040191999999999894,-0.0453749999999999,-0.1765439999999997,-0.28158899999999937,-0.05663670579637481,25.181289973018195,0.0032949666666666697,0.07136862394578003,0.00923527084825131
CN-csi300-001965-20240531-20240614-add-01,,CN,CSI300,001965,招商公路,announce,addition,1,1,csi300-2024-05,2024-05-31,2024-06-14,2024-05-31,道路运输业,0.034166,0.07497500000000001,0.21815899999999983,-0.02465300000000046,0.06745263971245286,25.098480958849567,0.0012126999999999668,0.4364338840787738,-0.0012785906206742945
CN-csi300-001965-20240531-20240614-add-01,,CN,CSI300,001965,招商公路,effective,addition,1,1,csi300-2024-05,2024-05-31,2024-06-14,2024-06-14,道路运输业,-0.009663999999999895,-0.0021890000000001093,0.1731349999999995,-0.04627100000000066,0.05833835938690357,25.125578298406793,0.0024398333333333164,0.42724027962494304,0.012457304520487444
CN-csi300-002007-20250530-20250613-del-01,,CN,CSI300,002007,华兰生物,announce,deletion,0,1,csi300-2025-05,2025-05-30,2025-06-13,2025-05-30,医药制造业,0.004111,-0.03690500000000001,-0.06092199999999981,-0.1410969999999987,-0.013567888240053061,24.10811108680402,0.002682733333333332,0.4558755762596203,-0.004177840003892059
CN-csi300-002007-20250530-20250613-del-01,,CN,CSI300,002007,华兰生物,effective,deletion,0,1,csi300-2025-05,2025-05-30,2025-06-13,2025-06-13,医药制造业,-0.0374919999999999,-0.05347499999999991,-0.10344399999999941,-0.19528899999999857,0.012632325886775542,24.1307628052142,0.004599499999999999,0.3531544268431439,0.004712423686397851
CN-csi300-002010-20200601-20200615-del-01,,CN,CSI300,002010,传化智联,announce,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2020-06-01,商务服务业,-0.03946999999999999,-0.11390899999999982,-0.10672499999999932,-0.2351319999999992,-0.0748133347656672,23.643032711520085,0.0013728333333332997,0.46636864143318135,-0.00255530470652656
CN-csi300-002010-20200601-20200615-del-01,,CN,CSI300,002010,传化智联,effective,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2020-06-15,商务服务业,-0.0203179999999998,-0.0801449999999998,-0.03741899999999961,-0.2558789999999992,-0.04932523358812524,23.62887318292972,0.0001414000000000042,0.03516645138300589,0.002098192839932374
CN-csi300-002024-20220527-20220610-del-01,,CN,CSI300,002024,ST易购,announce,deletion,0,1,csi300-2022-05,2022-05-27,2022-06-10,2022-05-27,零售业,-0.059544,-0.1481759999999998,-0.15083999999999959,-0.025820999999999365,-0.28749022477426966,23.82145967531271,-0.002788766666666648,-0.4345524378440331,-0.016567713133978326
CN-csi300-002024-20220527-20220610-del-01,,CN,CSI300,002024,ST易购,effective,deletion,0,1,csi300-2022-05,2022-05-27,2022-06-10,2022-06-10,零售业,-0.034357999999999896,-0.17866499999999969,-0.0845189999999994,0.21544500000000058,-0.1102422402215606,23.804510117008192,0.0015003666666667274,0.24371621074642036,0.008331356714771013
CN-csi300-002028-20241129-20241213-add-01,,CN,CSI300,002028,思源电气,announce,addition,1,1,csi300-2024-11,2024-11-29,2024-12-13,2024-11-29,电气机械和器材制造业,-0.028642000000000098,-0.0645150000000001,-0.04470200000000012,-0.035999000000001176,-0.0059043937832067295,24.799857225245326,0.005794300000000004,0.5966534299209005,0.009993738760669047
CN-csi300-002028-20241129-20241213-add-01,,CN,CSI300,002028,思源电气,effective,addition,1,1,csi300-2024-11,2024-11-29,2024-12-13,2024-12-13,电气机械和器材制造业,-0.012496999999999998,0.023426999999999795,0.003779999999999511,0.06041499999999912,-0.06959357800586208,24.76869038775429,0.0025295333333333545,0.14897395890970344,-0.005235190857008236
CN-csi300-002044-20220527-20220610-del-01,,CN,CSI300,002044,美年健康,announce,deletion,0,1,csi300-2022-05,2022-05-27,2022-06-10,2022-05-27,卫生,-0.04964400000000009,-0.06357600000000019,-0.08084000000000008,0.1488789999999999,0.008247724155802993,23.701320513071053,0.0004944000000000025,0.05641778543132858,-0.00796443555515675
CN-csi300-002044-20220527-20220610-del-01,,CN,CSI300,002044,美年健康,effective,deletion,0,1,csi300-2022-05,2022-05-27,2022-06-10,2022-06-10,卫生,0.0500419999999999,0.03663499999999979,0.009381000000000096,0.2047450000000003,-0.012063975584085784,23.683229567425215,0.005082066666666638,0.36233121778554533,-0.004578822441670023
CN-csi300-002064-20211126-20211210-add-01,,CN,CSI300,002064,华峰化学,announce,addition,1,1,csi300-2021-11,2021-11-26,2021-12-10,2021-11-26,化学纤维制造业,-0.00041999999999990136,-0.0827329999999995,-0.03387699999999932,-0.08480799999999938,-0.08290239915907216,24.628693662890704,0.00036746666666668745,0.03400451365698132,0.006797671059530253
CN-csi300-002064-20211126-20211210-add-01,,CN,CSI300,002064,华峰化学,effective,addition,1,1,csi300-2021-11,2021-11-26,2021-12-10,2021-12-10,化学纤维制造业,0.0304740000000001,0.0641980000000003,0.0152830000000004,-0.027084999999999505,0.011578289791660756,24.62401857256271,0.003643433333333333,0.28775503641847777,0.009931742579166552
CN-csi300-002064-20231124-20231208-del-02,,CN,CSI300,002064,华峰化学,announce,deletion,0,1,csi300-2023-11,2023-11-24,2023-12-08,2023-11-24,化学纤维制造业,-0.004868999999999997,0.011537000000000106,-0.022178999999999588,0.08360200000000043,0.016916427389134014,24.273947546703113,0.0007756000000000197,0.37286301207953265,-0.0003654431055094415
CN-csi300-002064-20231124-20231208-del-02,,CN,CSI300,002064,华峰化学,effective,deletion,0,1,csi300-2023-11,2023-11-24,2023-12-08,2023-12-08,化学纤维制造业,0.014790000000000001,0.023571000000000102,-0.011238999999999243,0.09329400000000053,-0.06071009829861285,24.219801183329917,0.0004217333333333172,0.11233137735695209,6.932975876549827e-05
CN-csi300-002074-20220527-20220610-add-01,,CN,CSI300,002074,国轩高科,announce,addition,1,1,csi300-2022-05,2022-05-27,2022-06-10,2022-05-27,电气机械和器材制造业,0.21295599999999998,0.23652399999999996,0.22026000000000057,0.058379000000000875,0.41985394547498434,24.750116527922685,0.004846666666666645,0.12528339746945605,-0.011418184131907014
CN-csi300-002074-20220527-20220610-add-01,,CN,CSI300,002074,国轩高科,effective,addition,1,1,csi300-2022-05,2022-05-27,2022-06-10,2022-06-10,电气机械和器材制造业,0.022542000000000003,-0.005164999999999878,-0.17531899999999936,-0.18005499999999935,0.42434070783696654,24.997597888032853,-0.01207413333333331,-0.3445410892764471,-0.014174900503876148
CN-csi300-002081-20200601-20200615-del-01,,CN,CSI300,002081,金螳螂,announce,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2020-06-01,建筑装饰、装修和其他建筑业,-0.036969999999999906,-0.0678089999999999,0.12277500000000041,0.11376800000000045,-0.03518992041433633,23.780117518925046,0.004020099999999983,0.5204046351194229,0.004026852193268406
CN-csi300-002081-20200601-20200615-del-01,,CN,CSI300,002081,金螳螂,effective,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2020-06-15,建筑装饰、装修和其他建筑业,-0.0160179999999999,-0.05144499999999999,0.16388100000000028,0.10702100000000002,-0.012585373810825251,23.775054216947726,-4.2233333333333185e-05,-0.004984947311758248,0.0024705147774108016
CN-csi300-002120-20231124-20231208-del-01,,CN,CSI300,002120,韵达股份,announce,deletion,0,1,csi300-2023-11,2023-11-24,2023-12-08,2023-11-24,邮政业,-0.012268999999999797,-0.1094629999999997,-0.17437899999999942,0.021902000000000234,-0.009220412939385803,23.974872569121473,-0.0007534000000000126,-0.12134699147059891,-0.0017050902365994243
CN-csi300-002120-20231124-20231208-del-01,,CN,CSI300,002120,韵达股份,effective,deletion,0,1,csi300-2023-11,2023-11-24,2023-12-08,2023-12-08,邮政业,-0.008209999999999997,-0.16732899999999967,-0.16003899999999943,0.023194000000000114,-0.11090084220284124,23.896698671587195,-0.00033643333333331117,-0.042874068569386026,-0.006141805449357595
CN-csi300-002129-20200601-20200615-add-01,,CN,CSI300,002129,中环股份,announce,addition,1,1,csi300-2020-06,2020-06-01,2020-06-15,2020-06-01,电气机械和器材制造业,0.09502999999999989,0.17639099999999988,0.03197500000000025,0.07586800000000064,0.09153470958656906,24.612623842857268,0.003041433333333305,0.10471758670433218,0.004356242340032766
CN-csi300-002129-20200601-20200615-add-01,,CN,CSI300,002129,中环股份,effective,addition,1,1,csi300-2020-06,2020-06-01,2020-06-15,2020-06-15,电气机械和器材制造业,0.100582,0.24055500000000002,-0.021218999999999703,0.08172100000000057,-0.01165334912847904,24.689373824470266,0.00924339999999996,0.2729780943666391,0.030757297287463528
CN-csi300-002129-20251128-20251212-del-02,,CN,CSI300,002129,TCL中环,announce,deletion,0,1,csi300-2025-11,2025-11-28,2025-12-12,2025-11-28,电气机械和器材制造业,-0.06052300000000001,-0.0816989999999999,-0.11233600000000009,-0.11233600000000009,-0.023052981315821897,24.349220015435524,-0.006377866666666662,-0.2827845776725084,-0.011189825560334658
CN-csi300-002129-20251128-20251212-del-02,,CN,CSI300,002129,TCL中环,effective,deletion,0,1,csi300-2025-11,2025-11-28,2025-12-12,2025-12-12,电气机械和器材制造业,-0.025806999999999903,-0.007719000000000094,-0.020410000000000095,-0.020410000000000095,-0.1898220570592538,24.26387082412688,0.003465833333333331,0.17580482621971072,-0.006078760222766712
CN-csi300-002153-20211126-20211210-del-01,,CN,CSI300,002153,石基信息,announce,deletion,0,1,csi300-2021-11,2021-11-26,2021-12-10,2021-11-26,软件和信息技术服务业,-0.1122199999999999,-0.0009329999999998922,-0.12287700000000011,-0.13310800000000023,0.31499293856861454,24.526294085833847,-8.256666666662908e-05,-0.011368429898269028,-0.009873971420271584
CN-csi300-002153-20211126-20211210-del-01,,CN,CSI300,002153,石基信息,effective,deletion,0,1,csi300-2021-11,2021-11-26,2021-12-10,2021-12-10,软件和信息技术服务业,-0.014625999999999995,-0.04810199999999998,-0.11861700000000051,-0.15788500000000014,0.15734334395325367,24.524620445293674,-0.0005701666666666641,-0.08487923325506408,-0.007455227379114783
CN-csi300-002157-20200601-20200615-add-01,,CN,CSI300,002157,正邦科技,announce,addition,1,1,csi300-2020-06,2020-06-01,2020-06-15,2020-06-01,畜牧业,-0.007569999999999999,0.0701910000000001,0.2775750000000005,-0.046831999999999256,-0.1896274611090395,24.381064760568695,0.0020345666666666644,0.11278868354906635,0.0013275242506695234
CN-csi300-002157-20200601-20200615-add-01,,CN,CSI300,002157,正邦科技,effective,addition,1,1,csi300-2020-06,2020-06-01,2020-06-15,2020-06-15,畜牧业,0.0858820000000001,0.09675500000000022,0.15548100000000034,-0.02427899999999954,-0.0442206848981096,24.373287663693443,0.01686316666666665,0.7413715851547913,0.006140275236810544
CN-csi300-002157-20220527-20220610-del-02,,CN,CSI300,002157,正邦科技,announce,deletion,0,1,csi300-2022-05,2022-05-27,2022-06-10,2022-05-27,畜牧业,-0.041943999999999794,-0.04607599999999948,-0.05583999999999988,-0.32202099999999984,0.003338981648098649,23.674538629590693,-0.0070378666666666805,-0.29114392582885884,-0.016454893581116167
CN-csi300-002157-20220527-20220610-del-02,,CN,CSI300,002157,正邦科技,effective,deletion,0,1,csi300-2022-05,2022-05-27,2022-06-10,2022-06-10,畜牧业,0.07534200000000021,0.24383500000000013,0.07758099999999989,-0.18035499999999993,-0.008640848949292512,23.610000108481,0.024196766666666664,0.6347232313854825,0.001686806686314591
CN-csi300-002180-20251128-20251212-del-01,,CN,CSI300,002180,纳思达,announce,deletion,0,1,csi300-2025-11,2025-11-28,2025-12-12,2025-11-28,计算机、通信和其他电子设备制造业,-0.014422999999999905,0.013700999999999897,0.0995639999999998,0.0995639999999998,-0.12126071189401899,23.9967923944932,0.0014268666666666496,0.1257867133644588,-0.006736620031560498
CN-csi300-002180-20251128-20251212-del-01,,CN,CSI300,002180,纳思达,effective,deletion,0,1,csi300-2025-11,2025-11-28,2025-12-12,2025-12-12,计算机、通信和其他电子设备制造业,0.04589300000000009,0.09208099999999977,0.12478999999999976,0.12478999999999976,-0.12470575201740408,23.978862003797442,0.010198666666666653,0.7213732392973924,-0.0045943739857370654
CN-csi300-002202-20240531-20240614-del-01,,CN,CSI300,002202,金风科技,announce,deletion,0,1,csi300-2024-05,2024-05-31,2024-06-14,2024-05-31,通用设备制造业,-0.032334,-0.1217250000000001,0.1087589999999993,0.3142469999999994,0.010318347415599671,24.233692314570796,-0.0008210666666666842,-0.1002132800314186,0.005121084936209786
CN-csi300-002202-20240531-20240614-del-01,,CN,CSI300,002202,金风科技,effective,deletion,0,1,csi300-2024-05,2024-05-31,2024-06-14,2024-06-14,通用设备制造业,-0.044463999999999886,-0.038889000000000194,0.22103499999999918,0.29972899999999936,-0.06641992723369261,24.161718814940354,0.0037205999999999975,0.34221473946672987,0.02647546434722003
CN-csi300-002271-20250530-20250613-del-01,,CN,CSI300,002271,东方雨虹,announce,deletion,0,1,csi300-2025-05,2025-05-30,2025-06-13,2025-05-30,非金属矿物制品业,-0.002789,-0.0493049999999998,0.0317780000000005,0.11700300000000109,-0.012511729092549162,23.99735006184843,0.004633600000000002,0.5678386816123009,0.002626573041155729
CN-csi300-002271-20250530-20250613-del-01,,CN,CSI300,002271,东方雨虹,effective,deletion,0,1,csi300-2025-05,2025-05-30,2025-06-13,2025-06-13,非金属矿物制品业,-0.0377919999999998,0.022525000000000205,-0.004843999999999515,0.10741100000000113,-0.04166493922698555,23.987354522026706,0.00734626666666665,0.5262857064643356,0.011275877946905193
CN-csi300-002294-20200601-20200615-del-01,,CN,CSI300,002294,信立泰,announce,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2020-06-01,医药制造业,0.011830000000000007,0.266591,0.4210750000000002,0.12536800000000106,0.11028766406177182,23.76048063306397,-0.0007200666666666803,-0.11780768644852557,-0.0022532016158381615
CN-csi300-002294-20200601-20200615-del-01,,CN,CSI300,002294,信立泰,effective,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2020-06-15,医药制造业,0.13238200000000008,0.321255,0.39478100000000016,-0.017778999999999073,0.22746705452998706,23.905486334666957,0.00390903333333332,0.3242818803666978,0.002666527540237787
