event_id,market,ticker,announce_date,effective_date,sector,batch_id,gap_length_days,pre_announce_runup,announce_jump,gap_drift,effective_jump,post_effective_reversal
CN-csi300-000066-20200601-20200615-add-01,CN,000066,2020-06-01,2020-06-15,计算机、通信和其他电子设备制造业,csi300-2020-06,14,0.18741799999999986,-0.028249000000000003,-0.07536499999999981,-0.0103519999999998,0.038706000000000296
CN-csi300-000301-20211126-20211210-add-01,CN,000301,2021-11-26,2021-12-10,化学原料和化学制品制造业,csi300-2021-11,14,-0.17206499999999988,0.0481200000000001,-0.0265559999999998,0.030202,-0.17122099999999998
CN-csi300-000408-20220527-20220610-add-01,CN,000408,2022-05-27,2022-06-10,化学原料和化学制品制造业,csi300-2022-05,14,0.24561500000000008,0.0030279999999998997,0.0340650000000001,0.037107,0.06868799999999989
CN-csi300-000630-20241129-20241213-add-02,CN,000630,2024-11-29,2024-12-13,有色金属冶炼和压延加工业,csi300-2024-11,14,-0.03529400000000021,0.043331,-0.0315420000000002,-0.015859,0.0006400000000000988
CN-csi300-000708-20200601-20200615-add-01,CN,000708,2020-06-01,2020-06-15,黑色金属冶炼和压延加工业,csi300-2020-06,14,-0.032582000000000014,-0.006748999999999901,0.093135,0.0454479999999999,-0.02199399999999941
CN-csi300-000792-20220527-20220610-add-01,CN,000792,2022-05-27,2022-06-10,化学原料和化学制品制造业,csi300-2022-05,14,0.1384149999999999,0.031728,-0.1103349999999995,-0.021792999999999903,0.002488000000000108
CN-csi300-000807-20240531-20240614-add-01,CN,000807,2024-05-31,2024-06-14,有色金属冶炼和压延加工业,csi300-2024-05,14,0.027169999999999694,-0.018546,-0.027458000000000204,-0.069685,0.0526729999999995
CN-csi300-000860-20200601-20200615-add-01,CN,000860,2020-06-01,2020-06-15,酒、饮料和精制茶制造业,csi300-2020-06,14,-0.0127819999999998,-0.0513489999999999,-0.0164649999999998,-0.0319520000000001,0.11010600000000029
CN-csi300-000877-20220527-20220610-add-01,CN,000877,2022-05-27,2022-06-10,非金属矿物制品业,csi300-2022-05,14,-0.013785000000000002,0.0032279999999999982,-0.03813499999999989,-0.007892999999999997,-0.01501199999999981
CN-csi300-000975-20241129-20241213-add-01,CN,000975,2024-11-29,2024-12-13,有色金属矿采选业,csi300-2024-11,14,-0.109194,0.007931000000000101,-0.03404200000000011,-0.020159,0.07563999999999971
CN-csi300-000977-20200601-20200615-add-01,CN,000977,2020-06-01,2020-06-15,计算机、通信和其他电子设备制造业,csi300-2020-06,14,0.004917999999999898,0.0042510000000001,-0.0002649999999999944,-0.016952000000000102,-0.08549399999999971
CN-csi300-000999-20231124-20231208-add-01,CN,000999,2023-11-24,2023-12-08,医药制造业,csi300-2023-11,14,0.09967700000000008,0.044744000000000006,0.04925199999999949,0.026552999999999702,0.05036400000000029
CN-csi300-001289-20220527-20220610-add-01,CN,001289,2022-05-27,2022-06-10,电力、热力生产和供应业,csi300-2022-05,14,0.02381499999999979,0.0010279999999999005,-0.13063500000000008,-0.0461929999999999,-0.020312000000000004
CN-csi300-001391-20250530-20250613-add-01,CN,001391,2025-05-30,2025-06-13,航空运输业,csi300-2025-05,14,0.0029300000000003074,0.004461999999999899,-0.05580399999999949,-0.0248669999999998,-0.018484999999999807
CN-csi300-001965-20240531-20240614-add-01,CN,001965,2024-05-31,2024-06-14,道路运输业,csi300-2024-05,14,0.07426999999999989,0.0032539999999998993,0.004542000000000194,-0.0646849999999999,0.04977299999999981
CN-csi300-002028-20241129-20241213-add-01,CN,002028,2024-11-29,2024-12-13,电气机械和器材制造业,csi300-2024-11,14,-0.001394000000000094,0.015931,-0.09434200000000001,0.004541,0.017039999999999805
CN-csi300-002064-20211126-20211210-add-01,CN,002064,2021-11-26,2021-12-10,化学纤维制造业,csi300-2021-11,14,-0.08856500000000002,0.0302200000000001,-0.0399559999999997,0.020502,0.02193000000000009
CN-csi300-002074-20220527-20220610-add-01,CN,002074,2022-05-27,2022-06-10,电气机械和器材制造业,csi300-2022-05,14,0.3182149999999998,0.0455279999999999,0.1989650000000001,0.060507,-0.0488119999999998
CN-csi300-002129-20200601-20200615-add-01,CN,002129,2020-06-01,2020-06-15,电气机械和器材制造业,csi300-2020-06,14,0.09361800000000002,0.053951,0.015134999999999888,0.04004799999999989,0.175206
CN-csi300-002157-20200601-20200615-add-01,CN,002157,2020-06-01,2020-06-15,畜牧业,csi300-2020-06,14,-0.2087819999999998,0.033351,0.02913500000000031,0.023048,0.04450600000000049
CN-csi300-002371-20200601-20200615-add-01,CN,002371,2020-06-01,2020-06-15,专用设备制造业,csi300-2020-06,14,0.08251800000000059,0.0160509999999998,-0.050064999999999894,-0.05265200000000001,0.1296059999999998
CN-csi300-002384-20251128-20251212-add-02,CN,002384,2025-11-28,2025-12-12,计算机、通信和其他电子设备制造业,csi300-2025-11,14,0.07314900000000038,0.0080920000000002,0.08463300000000024,0.007621000000000197,-0.08350699999999989
CN-csi300-002422-20241129-20241213-add-01,CN,002422,2024-11-29,2024-12-13,医药制造业,csi300-2024-11,14,0.01600600000000021,0.0401309999999998,-0.11054199999999989,-0.015459000000000002,-0.07366000000000021
CN-csi300-002459-20211126-20211210-add-01,CN,002459,2021-11-26,2021-12-10,电气机械和器材制造业,csi300-2021-11,14,0.06333499999999988,-0.0223799999999999,0.03104399999999971,-0.008098000000000091,-0.028970000000000003
CN-csi300-002463-20200601-20200615-add-01,CN,002463,2020-06-01,2020-06-15,计算机、通信和其他电子设备制造业,csi300-2020-06,14,-0.09988199999999979,0.005350999999999901,-0.0025649999999998972,0.007347999999999999,-0.10389399999999982
CN-csi300-002463-20241129-20241213-add-03,CN,002463,2024-11-29,2024-12-13,计算机、通信和其他电子设备制造业,csi300-2024-11,14,-0.093994,-0.0006689999999999995,0.024358000000000008,0.046641,0.1279400000000001
CN-csi300-002466-20211126-20211210-add-01,CN,002466,2021-11-26,2021-12-10,有色金属冶炼和压延加工业,csi300-2021-11,14,0.2371350000000002,0.09162000000000001,-0.11925599999999978,0.0693019999999998,-0.16116999999999942
CN-csi300-002568-20211126-20211210-add-01,CN,002568,2021-11-26,2021-12-10,酒、饮料和精制茶制造业,csi300-2021-11,14,-0.023464999999999993,-0.010579999999999899,0.052043999999999924,0.072902,-0.1773699999999995
CN-csi300-002600-20250530-20250613-add-01,CN,002600,2025-05-30,2025-06-13,计算机、通信和其他电子设备制造业,csi300-2025-05,14,0.0639300000000002,0.005162000000000099,0.0419960000000003,-0.019767,0.04791499999999978
CN-csi300-002603-20231124-20231208-add-01,CN,002603,2023-11-24,2023-12-08,医药制造业,csi300-2023-11,14,0.08867700000000009,0.13284400000000013,0.0215520000000001,0.021853,-0.044135999999999495
CN-csi300-002625-20251128-20251212-add-01,CN,002625,2025-11-28,2025-12-12,铁路、船舶、航空航天和其他运输设备制造业,csi300-2025-11,14,0.039549000000000195,0.0993919999999999,0.05793299999999997,0.0512209999999999,-0.013306999999999687
CN-csi300-002648-20220527-20220610-add-01,CN,002648,2022-05-27,2022-06-10,化学原料和化学制品制造业,csi300-2022-05,14,0.0673150000000001,0.0431279999999999,-0.06673499999999999,-0.011693000000000101,-0.13901199999999972
CN-csi300-002709-20211126-20211210-add-01,CN,002709,2021-11-26,2021-12-10,计算机、通信和其他电子设备制造业,csi300-2021-11,14,-0.21146499999999968,0.0571199999999999,-0.1277559999999999,-0.0687979999999999,-0.1319699999999998
CN-csi300-002791-20211126-20211210-add-01,CN,002791,2021-11-26,2021-12-10,金属制品业,csi300-2021-11,14,0.16793499999999978,0.0252200000000001,0.0800440000000002,0.060601999999999996,0.0179300000000002
CN-csi300-002920-20220527-20220610-add-01,CN,002920,2022-05-27,2022-06-10,计算机、通信和其他电子设备制造业,csi300-2022-05,14,0.1330149999999998,0.0330279999999999,0.08716499999999999,0.0032069999999998974,0.005088000000000009
CN-csi300-003816-20200601-20200615-add-01,CN,003816,2020-06-01,2020-06-15,Utilities,csi300-2020-06,14,-0.0087819999999993,0.0042510000000000984,0.020435,0.006847999999999896,-0.11509399999999972
CN-csi300-300014-20200601-20200615-add-01,CN,300014,2020-06-01,2020-06-15,电气机械和器材制造业,csi300-2020-06,14,0.009618000000000007,0.044451000000000004,0.150835,0.011147999999999901,0.062106000000000085
CN-csi300-300207-20220527-20220610-add-01,CN,300207,2022-05-27,2022-06-10,Industrials,csi300-2022-05,14,0.26441500000000046,0.020228000000000003,0.08756500000000028,-0.0011930000000001002,-0.02831199999999961
CN-csi300-300223-20220527-20220610-add-01,CN,300223,2022-05-27,2022-06-10,计算机、通信和其他电子设备制造业,csi300-2022-05,14,0.1641150000000004,0.021728000000000098,-0.0835349999999999,-0.020093,-0.022311999999999412
CN-csi300-300251-20251128-20251212-add-01,CN,300251,2025-11-28,2025-12-12,广播、电视、电影和录音制作业,csi300-2025-11,14,0.02414899999999979,0.017592,-0.0586669999999998,-0.0141789999999999,0.0618930000000002
CN-csi300-300308-20231124-20231208-add-01,CN,300308,2023-11-24,2023-12-08,计算机、通信和其他电子设备制造业,csi300-2023-11,14,0.08547700000000016,0.0158440000000002,0.1998519999999999,0.1793529999999998,-0.14903599999999942
CN-csi300-300316-20211126-20211210-add-01,CN,300316,2021-11-26,2021-12-10,专用设备制造业,csi300-2021-11,14,-0.11086499999999998,0.0519200000000001,-0.003155999999999907,0.04210199999999989,-0.22596999999999987
CN-csi300-300394-20241129-20241213-add-01,CN,300394,2024-11-29,2024-12-13,计算机、通信和其他电子设备制造业,csi300-2024-11,14,-0.21869399999999992,0.0526309999999999,-0.11564199999999991,-0.027559,-0.08536000000000019
CN-csi300-300418-20240531-20240614-add-01,CN,300418,2024-05-31,2024-06-14,互联网和相关服务,csi300-2024-05,14,-0.14943,0.005153999999999799,-0.0680579999999999,-0.0228849999999999,-0.0970270000000002
CN-csi300-300442-20240531-20240614-add-01,CN,300442,2024-05-31,2024-06-14,软件和信息技术服务业,csi300-2024-05,14,-0.19743000000000038,0.06725399999999979,-0.005658000000000111,-0.034385000000000096,-0.14852700000000013
CN-csi300-300454-20220527-20220610-add-01,CN,300454,2022-05-27,2022-06-10,软件和信息技术服务业,csi300-2022-05,14,-0.08848499999999981,0.07572799999999999,0.0896650000000003,-0.0009929999999999002,-0.08501199999999981
CN-csi300-300476-20251128-20251212-add-01,CN,300476,2025-11-28,2025-12-12,计算机、通信和其他电子设备制造业,csi300-2025-11,14,-0.11245099999999969,-0.042608,0.1340330000000002,-0.0413789999999999,-0.0667069999999995
CN-csi300-300496-20220527-20220610-add-01,CN,300496,2022-05-27,2022-06-10,软件和信息技术服务业,csi300-2022-05,14,0.2231150000000001,0.033527999999999995,0.0846650000000002,0.0669070000000001,-0.022111999999999923
CN-csi300-300502-20241129-20241213-add-01,CN,300502,2024-11-29,2024-12-13,计算机、通信和其他电子设备制造业,csi300-2024-11,14,-0.1363940000000003,0.029331000000000097,0.06935800000000011,0.0851409999999999,-0.12266000000000019
CN-csi300-300601-20200601-20200615-add-01,CN,300601,2020-06-01,2020-06-15,医药制造业,csi300-2020-06,14,0.0613180000000001,-0.0569489999999998,0.04663500000000029,0.018248000000000097,0.16270599999999968
CN-csi300-300628-20200601-20200615-add-01,CN,300628,2020-06-01,2020-06-15,计算机、通信和其他电子设备制造业,csi300-2020-06,14,0.011418000000000102,0.06715100000000011,-0.017564999999999803,0.008748000000000096,-0.0632939999999999
CN-csi300-300661-20220527-20220610-add-01,CN,300661,2022-05-27,2022-06-10,计算机、通信和其他电子设备制造业,csi300-2022-05,14,-0.0009850000000001195,0.017628,-0.173035,-0.1162929999999999,0.0429879999999999
CN-csi300-300750-20211126-20211210-add-01,CN,300750,2021-11-26,2021-12-10,电气机械和器材制造业,csi300-2021-11,14,0.0744349999999996,0.0452199999999999,-0.07515600000000011,0.012802000000000001,-0.1464699999999994
CN-csi300-300751-20220527-20220610-add-01,CN,300751,2022-05-27,2022-06-10,专用设备制造业,csi300-2022-05,14,0.1278149999999997,-0.023272000000000098,0.0321649999999997,-0.030993000000000003,0.1792879999999993
CN-csi300-300759-20211126-20211210-add-01,CN,300759,2021-11-26,2021-12-10,研究和试验发展,csi300-2021-11,14,0.014335000000000105,0.0270199999999999,-0.168456,-0.0331979999999998,-0.24926999999999971
CN-csi300-300760-20211126-20211210-add-01,CN,300760,2021-11-26,2021-12-10,专用设备制造业,csi300-2021-11,14,-0.0011650000000003134,0.0169199999999998,-0.037356000000000104,0.017402,-0.0615699999999996
CN-csi300-300763-20220527-20220610-add-01,CN,300763,2022-05-27,2022-06-10,电气机械和器材制造业,csi300-2022-05,14,0.30621499999999996,0.0204280000000001,-0.128635,-0.022192999999999997,0.2667879999999999
CN-csi300-300782-20211126-20211210-add-01,CN,300782,2021-11-26,2021-12-10,Technology,csi300-2021-11,14,0.22403499999999998,0.1241200000000001,-0.0803560000000001,-0.015598,-0.0936699999999994
CN-csi300-300803-20251128-20251212-add-01,CN,300803,2025-11-28,2025-12-12,其他金融业,csi300-2025-11,14,-0.13685100000000006,0.007692000000000001,0.0821330000000002,-0.013979,0.09439299999999978
CN-csi300-300832-20240531-20240614-add-01,CN,300832,2024-05-31,2024-06-14,医药制造业,csi300-2024-05,14,0.0745699999999995,0.0328539999999999,-0.09205799999999972,-0.05128500000000001,-0.1455269999999996
CN-csi300-300866-20211126-20211210-add-01,CN,300866,2021-11-26,2021-12-10,计算机、通信和其他电子设备制造业,csi300-2021-11,14,0.2513349999999999,-0.1102799999999998,-0.0483560000000002,0.03170199999999971,-0.0877699999999997
CN-csi300-300866-20251128-20251212-add-02,CN,300866,2025-11-28,2025-12-12,计算机、通信和其他电子设备制造业,csi300-2025-11,14,0.025349000000000295,0.0317920000000001,-0.0076669999999999,0.020821,-0.1038069999999994
CN-csi300-300888-20211126-20211210-add-01,CN,300888,2021-11-26,2021-12-10,纺织业,csi300-2021-11,14,0.1417349999999998,0.0278200000000001,-0.0974559999999996,-0.0109979999999999,0.13542999999999977
CN-csi300-300896-20211126-20211210-add-01,CN,300896,2021-11-26,2021-12-10,专用设备制造业,csi300-2021-11,14,-0.052965000000000095,-0.01798,0.01914399999999971,0.062201999999999896,-0.1804699999999999
CN-csi300-300919-20220527-20220610-add-01,CN,300919,2022-05-27,2022-06-10,计算机、通信和其他电子设备制造业,csi300-2022-05,14,0.22921500000000014,0.0601280000000001,0.09266499999999987,0.09450699999999991,0.03888799999999982
CN-csi300-300957-20220527-20220610-add-01,CN,300957,2022-05-27,2022-06-10,化学原料和化学制品制造业,csi300-2022-05,14,-0.0834849999999997,0.048028,0.075565,-0.003093000000000099,-0.009511999999999491
CN-csi300-300979-20220527-20220610-add-01,CN,300979,2022-05-27,2022-06-10,皮革、毛皮、羽毛及其制品和制鞋业,csi300-2022-05,14,0.09551499999999953,-0.019371999999999896,-0.0525349999999996,-0.037193000000000004,-0.09801199999999981
CN-csi300-300999-20211126-20211210-add-01,CN,300999,2021-11-26,2021-12-10,农副食品加工业,csi300-2021-11,14,0.0421349999999997,0.010720000000000101,-0.017856,-0.0036980000000000996,0.06273000000000012
CN-csi300-301236-20250530-20250613-add-01,CN,301236,2025-05-30,2025-06-13,软件和信息技术服务业,csi300-2025-05,14,-0.050469999999999904,0.029862,-0.017203999999999706,0.017332999999999897,-0.04458499999999971
CN-csi300-301269-20231124-20231208-add-01,CN,301269,2023-11-24,2023-12-08,软件和信息技术服务业,csi300-2023-11,14,-0.018022999999999702,0.031244,0.06285199999999999,0.0171529999999999,-0.027135999999999598
CN-csi300-302132-20250530-20250613-add-01,CN,302132,2025-05-30,2025-06-13,计算机、通信和其他电子设备制造业,csi300-2025-05,14,0.27253000000000016,-0.007938,0.11879600000000001,0.10583299999999989,-0.06608499999999999
CN-csi300-600023-20231124-20231208-add-02,CN,600023,2023-11-24,2023-12-08,电力、热力生产和供应业,csi300-2023-11,14,0.011877000000000103,0.0212440000000002,0.07445199999999962,0.0176529999999998,0.08486400000000019
CN-csi300-600026-20240531-20240614-add-01,CN,600026,2024-05-31,2024-06-14,水上运输业,csi300-2024-05,14,0.14847,-0.0255460000000001,-0.03845799999999999,-0.0728849999999998,-0.0897270000000004
CN-csi300-600027-20240531-20240614-add-01,CN,600027,2024-05-31,2024-06-14,电力、热力生产和供应业,csi300-2024-05,14,-3.000000000030409e-05,-0.0115460000000001,0.035042000000000094,-0.0723849999999999,-0.0759269999999998
CN-csi300-600066-20241129-20241213-add-01,CN,600066,2024-11-29,2024-12-13,汽车制造业,csi300-2024-11,14,-0.11189400000000022,0.0209309999999999,0.12325799999999999,0.022040999999999897,0.16664
CN-csi300-600089-20220527-20220610-add-01,CN,600089,2022-05-27,2022-06-10,电气机械和器材制造业,csi300-2022-05,14,0.1075150000000004,-0.018771999999999997,0.17276499999999992,0.150207,0.012888000000000299
CN-csi300-600160-20241129-20241213-add-01,CN,600160,2024-11-29,2024-12-13,化学原料和化学制品制造业,csi300-2024-11,14,0.06340599999999981,0.0140310000000001,-0.04694200000000011,-0.030959,0.18733999999999962
CN-csi300-600161-20240531-20240614-add-01,CN,600161,2024-05-31,2024-06-14,医药制造业,csi300-2024-05,14,0.010769999999999402,0.0724539999999997,0.02704199999999981,-0.014985000000000099,-0.07172699999999979
CN-csi300-600188-20220527-20220610-add-01,CN,600188,2022-05-27,2022-06-10,煤炭开采和洗选业,csi300-2022-05,14,0.158415,0.011628000000000003,-0.0327349999999999,-0.005093,-0.1508119999999997
CN-csi300-600219-20220527-20220610-add-01,CN,600219,2022-05-27,2022-06-10,有色金属冶炼和压延加工业,csi300-2022-05,14,0.04231500000000019,0.016628,-0.018634999999999794,0.007106999999999902,-0.07801199999999969
CN-csi300-600372-20231124-20231208-add-01,CN,600372,2023-11-24,2023-12-08,铁路、船舶、航空航天和其他运输设备制造业,csi300-2023-11,14,-0.006222999999999697,-0.0058559999999998995,0.0198519999999999,0.011653,-0.015435999999999605
CN-csi300-600377-20241129-20241213-add-01,CN,600377,2024-11-29,2024-12-13,道路运输业,csi300-2024-11,14,0.10710599999999948,0.0107309999999999,0.045858,0.0709410000000001,0.05723999999999991
CN-csi300-600415-20240531-20240614-add-01,CN,600415,2024-05-31,2024-06-14,商务服务业,csi300-2024-05,14,-0.07413000000000008,0.0418539999999999,-0.018857999999999892,-0.0499849999999999,-0.019427000000000003
CN-csi300-600460-20220527-20220610-add-01,CN,600460,2022-05-27,2022-06-10,计算机、通信和其他电子设备制造业,csi300-2022-05,14,0.08281499999999989,-0.018572000000000102,-0.0041349999999996875,-0.0261929999999999,0.06068800000000009
CN-csi300-600482-20241129-20241213-add-02,CN,600482,2024-11-29,2024-12-13,铁路、船舶、航空航天和其他运输设备制造业,csi300-2024-11,14,0.03423000000000041,0.0185310000000001,0.0766579999999996,0.1016409999999998,-0.048760000000000206
CN-csi300-600489-20231124-20231208-add-01,CN,600489,2023-11-24,2023-12-08,有色金属矿采选业,csi300-2023-11,14,-0.08722299999999938,0.030944000000000103,-0.010147999999999695,-0.0375469999999999,-0.0123359999999996
CN-csi300-600515-20231124-20231208-add-01,CN,600515,2023-11-24,2023-12-08,房地产业,csi300-2023-11,14,0.0105769999999998,0.0564440000000001,0.009152000000000009,-0.027747,-0.0929359999999996
CN-csi300-600522-20251128-20251212-add-02,CN,600522,2025-11-28,2025-12-12,电气机械和器材制造业,csi300-2025-11,14,-0.027150999999999696,0.046292,0.05813299999999991,0.0300210000000001,-0.015706999999999798
CN-csi300-600745-20200601-20200615-add-01,CN,600745,2020-06-01,2020-06-15,计算机、通信和其他电子设备制造业,csi300-2020-06,14,0.01921800000000022,0.015750999999999998,0.0934930000000003,-0.013451999999999801,0.09280600000000008
CN-csi300-600905-20211126-20211210-add-01,CN,600905,2021-11-26,2021-12-10,电力、热力生产和供应业,csi300-2021-11,14,-0.0759649999999998,0.00402,0.0758439999999998,0.0487019999999999,0.0175300000000001
CN-csi300-600930-20251128-20251212-add-01,CN,600930,2025-11-28,2025-12-12,电力、热力生产和供应业,csi300-2025-11,14,-0.0036509999999996,0.0432919999999999,-0.013566999999999994,0.0106209999999998,-0.0821069999999993
CN-csi300-600938-20231124-20231208-add-01,CN,600938,2023-11-24,2023-12-08,石油和天然气开采业,csi300-2023-11,14,-0.054723000000000105,0.0155440000000002,0.0532519999999998,0.0049530000000000025,0.11396400000000001
CN-csi300-600941-20220527-20220610-add-01,CN,600941,2022-05-27,2022-06-10,电信、广播电视和卫星传输服务,csi300-2022-05,14,-0.021785000000000103,-0.0184719999999999,-0.0744349999999997,-0.0016929999999999003,-0.14471199999999948
CN-csi300-601018-20251128-20251212-add-01,CN,601018,2025-11-28,2025-12-12,水上运输业,csi300-2025-11,14,0.0129489999999997,0.016692,-0.0166670000000001,-0.0018790000000000993,-0.048107000000000094
CN-csi300-601059-20231124-20231208-add-01,CN,601059,2023-11-24,2023-12-08,资本市场服务,csi300-2023-11,14,0.10067700000000049,-0.0084559999999998,0.172652,0.0857529999999999,-0.20263599999999948
CN-csi300-601077-20200601-20200615-add-01,CN,601077,2020-06-01,2020-06-15,货币金融服务,csi300-2020-06,14,-0.06128199999999978,-0.015448999999999899,-0.0039650000000001,-0.0019520000000002,-0.0276939999999999
CN-csi300-601077-20250530-20250613-add-03,CN,601077,2025-05-30,2025-06-13,货币金融服务,csi300-2025-05,14,0.01822999999999941,0.073062,-0.06430399999999979,-0.0191669999999999,-0.0097850000000003
CN-csi300-601100-20200601-20200615-add-01,CN,601100,2020-06-01,2020-06-15,通用设备制造业,csi300-2020-06,14,0.030818000000000297,-0.0351489999999998,0.02183500000000041,-0.0267519999999999,0.024306000000000307
CN-csi300-601117-20220527-20220610-add-01,CN,601117,2022-05-27,2022-06-10,土木工程建筑业,csi300-2022-05,14,0.06531500000000019,0.036128000000000104,0.027765000000000005,0.008206999999999898,-0.0317119999999996
CN-csi300-601127-20241129-20241213-add-01,CN,601127,2024-11-29,2024-12-13,汽车制造业,csi300-2024-11,14,0.04530600000000001,0.071731,-0.02124200000000031,0.00024099999999999816,0.06264
CN-csi300-601136-20241129-20241213-add-01,CN,601136,2024-11-29,2024-12-13,资本市场服务,csi300-2024-11,14,0.11230599999999971,0.0075309999999999,-0.059641999999999896,0.006441,-0.15955999999999979
CN-csi300-601231-20200601-20200615-add-01,CN,601231,2020-06-01,2020-06-15,计算机、通信和其他电子设备制造业,csi300-2020-06,14,0.05791800000000001,0.0937510000000001,0.0209350000000003,-0.035151999999999996,0.0158060000000005
CN-csi300-601456-20251128-20251212-add-01,CN,601456,2025-11-28,2025-12-12,资本市场服务,csi300-2025-11,14,-0.05725099999999981,0.021191999999999902,0.014033000000000094,0.024921000000000002,-0.1334069999999998
CN-csi300-601658-20200601-20200615-add-01,CN,601658,2020-06-01,2020-06-15,货币金融服务,csi300-2020-06,14,0.006218000000000195,-0.032748999999999896,-0.0722649999999998,-0.021352,-0.13569399999999962
CN-csi300-601728-20211126-20211210-add-01,CN,601728,2021-11-26,2021-12-10,电信、广播电视和卫星传输服务,csi300-2021-11,14,-0.03576499999999999,0.010520000000000002,-0.014555999999999802,-0.003498000000000001,0.0287299999999999
CN-csi300-601816-20200601-20200615-add-01,CN,601816,2020-06-01,2020-06-15,铁路运输业,csi300-2020-06,14,0.0255180000000004,-0.0256489999999999,-0.024165000000000096,-0.034752000000000005,-0.1062939999999996
CN-csi300-601825-20220527-20220610-add-01,CN,601825,2022-05-27,2022-06-10,货币金融服务,csi300-2022-05,14,0.0100150000000002,0.0125279999999998,-0.036335,-0.004793000000000102,-0.042512
CN-csi300-601825-20250530-20250613-add-02,CN,601825,2025-05-30,2025-06-13,货币金融服务,csi300-2025-05,14,-0.017969999999999993,0.10146199999999989,0.009496000000000199,-0.0012669999999999002,-0.024785000000000407
